2004-Mar-26 00:32,35.97481,9.90571,160.83108,70.355
2004-Mar-26 02:13,35.95945,9.87702,160.99470,70.337
2004-Mar-26 02:14,35.95954,9.87672,160.99638,70.337
2004-Mar-26 02:15,35.95963,9.87642,160.99806,70.337
2004-Mar-26 02:16,35.95974,9.87612,160.99974,70.337
2004-Mar-26 02:17,35.95984,9.87583,161.00136,70.337
2004-Mar-26 03:58,35.9947,9.84662,161.15340,70.355
2004-Mar-26 03:59,35.99527,9.84636,161.15466,70.356
2004-Mar-26 04:00,35.99585,9.84609,161.15586,70.356
2004-Mar-26 04:01,35.99643,9.84582,161.15712,70.356
2004-Mar-26 04:02,35.99702,9.84555,161.15832,70.357
2004-Mar-26 05:43,36.07478,9.82282,161.23584,70.408
2004-Mar-26 05:44,36.07571,9.82264,161.23608,70.408
2004-Mar-26 05:45,36.07663,9.82247,161.23632,70.409
2004-Mar-26 05:46,36.07756,9.8223,161.23656,70.409
2004-Mar-26 05:47,36.0785,9.82213,161.23674,70.41
2004-Mar-26 07:28,36.18091,9.81142,161.19372,70.481
2004-Mar-26 07:29,36.18196,9.81138,161.19264,70.482
2004-Mar-26 07:30,36.18302,9.81135,161.19156,70.483
2004-Mar-26 07:31,36.18407,9.81131,161.19042,70.483
2004-Mar-26 07:32,36.18513,9.81128,161.18928,70.484
2004-Mar-26 09:13,36.28749,9.8152,161.00964,70.557
2004-Mar-26 09:14,36.28842,9.81531,161.00724,70.558
2004-Mar-26 09:15,36.28935,9.81542,161.00484,70.559
2004-Mar-26 09:16,36.29028,9.81553,161.00244,70.559
2004-Mar-26 09:17,36.2912,9.81564,160.99998,70.56
2004-Mar-26 22:28,35.99629,9.91612,159.31620,70.346
2004-Mar-26 22:29,35.99573,9.91589,159.31740,70.345
2004-Mar-26 22:30,35.99518,9.91566,159.31866,70.345
2004-Mar-26 22:31,35.99463,9.91543,159.31992,70.344
2004-Mar-26 22:32,35.99408,9.9152,159.32112,70.344
2004-Mar-27 00:13,35.96123,9.88805,159.47322,70.313
2004-Mar-27 00:14,35.96114,9.88776,159.47490,70.313
2004-Mar-27 00:15,35.96105,9.88746,159.47658,70.313
2004-Mar-27 00:16,35.96097,9.88717,159.47820,70.312
2004-Mar-27 00:17,35.9609,9.88687,159.47988,70.312
2004-Mar-27 01:58,35.97836,9.85673,159.64338,70.318
2004-Mar-27 01:59,35.97877,9.85644,159.64488,70.318
2004-Mar-27 02:00,35.97919,9.85615,159.64632,70.318
2004-Mar-27 02:01,35.97962,9.85586,159.64776,70.318
2004-Mar-27 02:02,35.98005,9.85558,159.64920,70.319
2004-Mar-27 03:43,36.04479,9.82955,159.75954,70.36
2004-Mar-27 03:44,36.04562,9.82933,159.76014,70.36
2004-Mar-27 03:45,36.04645,9.82912,159.76080,70.361
2004-Mar-27 03:46,36.04729,9.8289,159.76146,70.361
2004-Mar-27 03:47,36.04813,9.82869,159.76206,70.362
2004-Mar-27 05:28,36.14531,9.8131,159.76524,70.428
2004-Mar-27 05:29,36.14636,9.81301,159.76464,70.429
2004-Mar-27 05:30,36.14741,9.81293,159.76404,70.43
2004-Mar-27 05:31,36.14846,9.81284,159.76344,70.43
2004-Mar-27 05:32,36.14951,9.81275,159.76278,70.431
2004-Mar-27 07:13,36.25582,9.81143,159.63114,70.506
2004-Mar-27 07:14,36.25684,9.81149,159.62916,70.507
2004-Mar-27 07:15,36.25785,9.81155,159.62718,70.508
2004-Mar-27 07:16,36.25886,9.81161,159.62520,70.509
2004-Mar-27 07:17,36.25987,9.81168,159.62322,70.509
2004-Mar-28 06:28,36.29782,9.814,158.08866,70.509
2004-Mar-28 06:29,36.29876,9.81411,158.08626,70.509
2004-Mar-28 06:30,36.29971,9.81422,158.08386,70.51
2004-Mar-28 06:31,36.30065,9.81434,158.08140,70.511
2004-Mar-28 06:32,36.30159,9.81446,158.07894,70.512
2004-Mar-28 08:13,36.38072,9.83244,157.78062,70.57
2004-Mar-28 08:14,36.38132,9.83267,157.77720,70.571
2004-Mar-28 08:15,36.38191,9.8329,157.77384,70.571
2004-Mar-28 08:16,36.3825,9.83314,157.77042,70.572
2004-Mar-28 08:17,36.38309,9.83337,157.76700,70.572
2004-Mar-28 09:58,36.41897,9.86076,157.39788,70.601
2004-Mar-28 09:59,36.41909,9.86106,157.39410,70.601
2004-Mar-28 10:00,36.4192,9.86136,157.39026,70.601
2004-Mar-28 10:01,36.4193,9.86165,157.38648,70.601
2004-Mar-28 10:02,36.4194,9.86195,157.38264,70.601
2004-Mar-28 11:43,36.40468,9.89226,157.00446,70.594
2004-Mar-28 11:44,36.40429,9.89255,157.00086,70.594
2004-Mar-28 11:45,36.4039,9.89284,156.99726,70.593
2004-Mar-28 11:46,36.40351,9.89313,156.99372,70.593
2004-Mar-28 11:47,36.40311,9.89342,156.99012,70.593
2004-Mar-28 13:28,36.34207,9.91974,156.66384,70.551
2004-Mar-28 13:29,36.34128,9.91996,156.66102,70.55
2004-Mar-28 13:30,36.34049,9.92018,156.65820,70.55
2004-Mar-28 13:31,36.3397,9.9204,156.65544,70.549
2004-Mar-28 13:32,36.3389,9.92062,156.65262,70.549
2004-Mar-28 15:13,36.24579,9.93709,156.42576,70.481
2004-Mar-28 15:14,36.24478,9.9372,156.42408,70.481
2004-Mar-28 15:15,36.24376,9.9373,156.42246,70.48
2004-Mar-28 15:16,36.24275,9.9374,156.42078,70.479
2004-Mar-28 15:17,36.24173,9.9375,156.41916,70.478
2004-Mar-29 05:13,36.31033,9.81429,156.60912,70.49
2004-Mar-29 05:14,36.31126,9.81441,156.60660,70.491
2004-Mar-29 05:15,36.3122,9.81454,156.60408,70.491
2004-Mar-29 05:16,36.31313,9.81467,156.60156,70.492
2004-Mar-29 05:17,36.31406,9.81479,156.59904,70.493
2004-Mar-29 06:58,36.39122,9.83389,156.29346,70.55
2004-Mar-29 06:59,36.39179,9.83413,156.29004,70.551
2004-Mar-29 07:00,36.39235,9.83438,156.28656,70.551
2004-Mar-29 07:01,36.39291,9.83462,156.28314,70.552
2004-Mar-29 07:02,36.39347,9.83486,156.27966,70.552
2004-Mar-29 08:43,36.42599,9.86303,155.90754,70.579
2004-Mar-29 08:44,36.42607,9.86333,155.90376,70.579
2004-Mar-29 08:45,36.42614,9.86363,155.89992,70.579
2004-Mar-29 08:46,36.42621,9.86393,155.89614,70.579
2004-Mar-29 08:47,36.42627,9.86424,155.89230,70.579
2004-Mar-29 10:28,36.4076,9.89481,155.51592,70.568
2004-Mar-29 10:29,36.40718,9.89511,155.51238,70.568
2004-Mar-29 10:30,36.40675,9.8954,155.50884,70.568
2004-Mar-29 10:31,36.40632,9.89569,155.50530,70.568
2004-Mar-29 10:32,36.40588,9.89598,155.50176,70.567
2004-Mar-29 12:13,36.34121,9.92201,155.18148,70.523
2004-Mar-29 12:14,36.34039,9.92222,155.17872,70.522
2004-Mar-29 12:15,36.33957,9.92244,155.17602,70.521
2004-Mar-29 12:16,36.33874,9.92265,155.17326,70.521
2004-Mar-29 12:17,36.33791,9.92286,155.17056,70.52
2004-Mar-29 13:58,36.24228,9.93857,154.95252,70.451
2004-Mar-29 13:59,36.24125,9.93866,154.95096,70.45
2004-Mar-29 14:00,36.24022,9.93875,154.94940,70.45
2004-Mar-29 14:01,36.23918,9.93884,154.94784,70.449
2004-Mar-29 14:02,36.23815,9.93893,154.94634,70.448
2004-Mar-29 14:15,36.22464,9.93996,154.92744,70.438
2004-Mar-29 14:19,36.22047,9.94023,154.92210,70.435
2004-Mar-29 14:23,36.21628,9.94048,154.91688,70.432
2004-Mar-29 14:26,36.21314,9.94065,154.91310,70.43
2004-Mar-29 14:30,36.20894,9.94086,154.90824,70.426
2004-Mar-29 14:34,36.20474,9.94105,154.90362,70.423
2004-Mar-29 14:37,36.20158,9.94118,154.90026,70.421
2004-Mar-29 14:41,36.19738,9.94133,154.89594,70.418
2004-Mar-29 14:44,36.19422,9.94143,154.89282,70.415
2004-Mar-29 14:48,36.19002,9.94154,154.88886,70.412
2004-Mar-29 14:52,36.18581,9.94163,154.88508,70.409
2004-Mar-29 14:56,36.18161,9.9417,154.88154,70.406
2004-Mar-29 15:03,36.17427,9.94177,154.87572,70.401
2004-Mar-29 15:07,36.17009,9.94177,154.87266,70.397
2004-Mar-29 15:11,36.16591,9.94176,154.86984,70.394
2004-Mar-29 15:14,36.16278,9.94173,154.86786,70.392
2004-Mar-29 15:18,36.15863,9.94168,154.86534,70.389
2004-Mar-29 15:22,36.15448,9.9416,154.86300,70.386
2004-Mar-29 15:25,36.15138,9.94153,154.86144,70.383
2004-Mar-29 15:29,36.14726,9.94141,154.85946,70.38
2004-Mar-29 15:32,36.14417,9.94131,154.85808,70.378
2004-Mar-29 15:36,36.14008,9.94116,154.85646,70.375
2004-Mar-29 15:40,36.13601,9.94098,154.85502,70.372
2004-Mar-29 15:44,36.13195,9.94078,154.85376,70.369
2004-Mar-29 17:57,36.01689,9.92239,154.91064,70.278
2004-Mar-29 18:11,36.00796,9.91927,154.92618,70.271
2004-Mar-29 18:25,35.99981,9.91595,154.94316,70.264
2004-Mar-29 18:39,35.99248,9.91247,154.96146,70.258
2004-Mar-29 18:53,35.98599,9.90882,154.98090,70.252
2004-Mar-29 19:07,35.98037,9.90503,155.00136,70.247
2004-Mar-29 19:21,35.97566,9.90111,155.02272,70.243
2004-Mar-29 19:35,35.97188,9.89708,155.04480,70.239
2004-Mar-30 06:00,36.41029,9.83985,154.74528,70.537
2004-Mar-30 06:01,36.41075,9.84011,154.74174,70.537
2004-Mar-30 06:02,36.41121,9.84038,154.73814,70.537
2004-Mar-30 06:03,36.41167,9.84065,154.73454,70.538
2004-Mar-30 06:04,36.41212,9.84091,154.73094,70.538
2004-Mar-30 07:45,36.43287,9.87062,154.35192,70.556
2004-Mar-30 07:46,36.43282,9.87093,154.34808,70.556
2004-Mar-30 07:47,36.43277,9.87124,154.34430,70.556
2004-Mar-30 07:48,36.43272,9.87155,154.34052,70.556
2004-Mar-30 07:49,36.43266,9.87186,154.33668,70.556
2004-Mar-30 09:30,36.4019,9.9023,153.96840,70.537
2004-Mar-30 09:31,36.40137,9.90258,153.96498,70.537
2004-Mar-30 09:32,36.40083,9.90286,153.96162,70.537
2004-Mar-30 09:33,36.40028,9.90314,153.95826,70.536
2004-Mar-30 09:34,36.39974,9.90342,153.95484,70.536
2004-Mar-30 11:15,36.32534,9.9277,153.65538,70.484
2004-Mar-30 11:16,36.32444,9.9279,153.65286,70.483
2004-Mar-30 11:17,36.32354,9.92809,153.65040,70.482
2004-Mar-30 11:18,36.32264,9.92828,153.64794,70.482
2004-Mar-30 11:19,36.32173,9.92846,153.64548,70.481
2004-Mar-30 13:00,36.22079,9.94122,153.45612,70.407
2004-Mar-30 13:01,36.21973,9.94128,153.45486,70.407
2004-Mar-30 13:02,36.21867,9.94134,153.45360,70.406
2004-Mar-30 13:03,36.21761,9.94139,153.45234,70.405
2004-Mar-30 13:04,36.21655,9.94145,153.45108,70.404
2004-Mar-30 14:45,36.11159,9.93985,153.38922,70.325
2004-Mar-30 14:46,36.11061,9.93976,153.38922,70.324
2004-Mar-30 14:47,36.10963,9.93967,153.38922,70.324
2004-Mar-30 14:48,36.10865,9.93959,153.38922,70.323
2004-Mar-30 14:49,36.10768,9.93949,153.38928,70.322
2004-Mar-31 05:16,36.4314,9.85048,153.14136,70.525
2004-Mar-31 05:18,36.43196,9.85107,153.13386,70.526
2004-Mar-31 05:19,36.43223,9.85137,153.13008,70.526
2004-Mar-31 07:00,36.43423,9.88252,152.74752,70.531
2004-Mar-31 07:01,36.43399,9.88283,152.74380,70.531
2004-Mar-31 07:02,36.43375,9.88314,152.74008,70.531
2004-Mar-31 07:03,36.43351,9.88345,152.73636,70.53
2004-Mar-31 07:04,36.43326,9.88376,152.73264,70.53
2004-Mar-31 08:45,36.38483,9.91304,152.38308,70.498
2004-Mar-31 08:46,36.38413,9.91329,152.37996,70.498
2004-Mar-31 08:47,36.38344,9.91355,152.37690,70.497
2004-Mar-31 08:48,36.38274,9.91381,152.37378,70.497
2004-Mar-31 08:49,36.38203,9.91407,152.37066,70.496
2004-Mar-31 10:30,36.29486,9.9349,152.10732,70.434
2004-Mar-31 10:31,36.29387,9.93505,152.10522,70.433
2004-Mar-31 10:32,36.29288,9.93519,152.10318,70.433
2004-Mar-31 10:33,36.29188,9.93534,152.10114,70.432
2004-Mar-31 10:34,36.29089,9.93549,152.09910,70.431
2004-Mar-31 12:15,36.18473,9.94329,151.95510,70.353
2004-Mar-31 12:16,36.18366,9.9433,151.95432,70.352
2004-Mar-31 12:17,36.1826,9.9433,151.95354,70.351
2004-Mar-31 12:18,36.18153,9.94331,151.95276,70.35
2004-Mar-31 12:19,36.18046,9.94331,151.95198,70.349
2004-Apr-01 01:00,36.32224,9.81191,152.23596,70.414
2004-Apr-01 01:01,36.32321,9.81203,152.23350,70.415
2004-Apr-01 01:02,36.32419,9.81216,152.23104,70.416
2004-Apr-01 01:03,36.32516,9.81228,152.22858,70.416
2004-Apr-01 01:04,36.32613,9.81241,152.22612,70.417
2004-Apr-01 02:45,36.40722,9.83168,151.92444,70.478
2004-Apr-01 02:49,36.40962,9.83267,151.91076,70.48
2004-Apr-01 04:33,36.44558,9.86249,151.52856,70.509
2004-Apr-01 04:34,36.44567,9.8628,151.52472,70.509
2004-Apr-01 06:15,36.4286,9.89446,151.14696,70.5
2004-Apr-01 06:16,36.42818,9.89476,151.14342,70.5
2004-Apr-01 06:17,36.42776,9.89507,151.13982,70.5
2004-Apr-01 06:18,36.42734,9.89537,151.13628,70.499
2004-Apr-01 06:19,36.42691,9.89567,151.13274,70.499
2004-Apr-01 08:00,36.362,9.92286,150.80898,70.454
2004-Apr-01 08:01,36.36117,9.92309,150.80616,70.454
2004-Apr-01 08:02,36.36033,9.92332,150.80340,70.453
2004-Apr-01 08:03,36.3595,9.92354,150.80064,70.453
2004-Apr-01 08:04,36.35866,9.92377,150.79788,70.452
2004-Apr-01 09:45,36.2611,9.94045,150.57504,70.382
2004-Apr-01 09:46,36.26004,9.94055,150.57342,70.381
2004-Apr-01 09:47,36.25899,9.94065,150.57180,70.38
2004-Apr-01 10:12,36.23227,9.94269,150.53544,70.36
2004-Apr-01 10:25,36.21824,9.9434,150.51960,70.35
2004-Apr-01 10:38,36.20418,9.94387,150.50574,70.339
2004-Apr-01 10:51,36.19013,9.9441,150.49398,70.329
2004-Apr-01 11:04,36.17615,9.94409,150.48432,70.318
2004-Apr-01 11:17,36.16228,9.94384,150.47670,70.308
2004-Apr-01 11:30,36.14857,9.94335,150.47106,70.298
2004-Apr-01 11:43,36.13508,9.94261,150.46746,70.287
2004-Apr-02 05:19,36.42237,9.9029,149.59032,70.469
2004-Apr-02 05:23,36.42018,9.90406,149.57670,70.467
2004-Apr-02 05:24,36.41962,9.90435,149.57334,70.467
2004-Apr-02 05:25,36.41906,9.90464,149.56992,70.466
2004-Apr-02 05:26,36.41849,9.90493,149.56656,70.466
2004-Apr-02 05:28,36.41734,9.90551,149.55984,70.465
2004-Apr-02 05:35,36.41319,9.90751,149.53650,70.462
2004-Apr-02 05:36,36.41258,9.90779,149.53320,70.462
2004-Apr-02 05:38,36.41135,9.90835,149.52660,70.461
2004-Apr-02 05:42,36.40883,9.90947,149.51352,70.46
2004-Apr-02 05:43,36.40819,9.90975,149.51022,70.459
2004-Apr-02 05:45,36.4069,9.9103,149.50374,70.458
2004-Apr-02 06:49,36.3578,9.92619,149.31396,70.424
2004-Apr-02 06:50,36.35693,9.92641,149.31132,70.423
2004-Apr-02 06:52,36.35517,9.92684,149.30598,70.422
2004-Apr-02 06:56,36.35161,9.92768,149.29554,70.419
2004-Apr-02 06:57,36.35071,9.92789,149.29296,70.419
2004-Apr-02 06:59,36.34891,9.92831,149.28780,70.417
2004-Apr-02 07:04,36.34436,9.92933,149.27508,70.414
2004-Apr-02 07:08,36.34067,9.93012,149.26512,70.412
2004-Apr-02 07:09,36.33974,9.93032,149.26266,70.411
2004-Apr-02 07:10,36.33881,9.93051,149.26020,70.41
2004-Apr-02 07:11,36.33788,9.93071,149.25774,70.41
2004-Apr-02 07:13,36.336,9.93109,149.25288,70.408
2004-Apr-02 07:31,36.31868,9.93433,149.21106,70.396
2004-Apr-02 07:32,36.31769,9.9345,149.20890,70.395
2004-Apr-02 07:34,36.31572,9.93483,149.20446,70.394
2004-Apr-02 08:00,36.28935,9.9387,149.15142,70.375
2004-Apr-02 08:01,36.28831,9.93883,149.14950,70.374
2004-Apr-02 08:27,36.26085,9.94177,149.10468,70.354
2004-Apr-02 08:28,36.25978,9.94187,149.10312,70.353
2004-Apr-02 08:29,36.25871,9.94196,149.10156,70.352
2004-Apr-02 08:49,36.23709,9.94353,149.07306,70.336
2004-Apr-02 08:53,36.23273,9.94378,149.06796,70.333
2004-Apr-02 08:54,36.23165,9.94384,149.06670,70.332
2004-Apr-02 08:55,36.23056,9.94389,149.06544,70.331
2004-Apr-02 08:56,36.22947,9.94395,149.06424,70.33
2004-Apr-02 08:58,36.22728,9.94406,149.06184,70.329
2004-Apr-02 09:24,36.19889,9.94491,149.03496,70.308
2004-Apr-02 09:40,36.1815,9.94496,149.02254,70.295
2004-Apr-02 09:56,36.16427,9.94463,149.01318,70.282
2004-Apr-02 10:12,36.1473,9.94393,149.00694,70.269
2004-Apr-02 10:34,36.12456,9.94237,149.00328,70.251
2004-Apr-02 10:38,36.12051,9.94201,149.00316,70.248
2004-Apr-02 10:39,36.1195,9.94192,149.00322,70.247
2004-Apr-02 10:40,36.1185,9.94183,149.00322,70.247
2004-Apr-02 10:41,36.11749,9.94173,149.00322,70.246
2004-Apr-02 10:43,36.11549,9.94154,149.00334,70.244
2004-Apr-02 10:52,36.1066,9.94059,149.00436,70.237
2004-Apr-02 11:02,36.09692,9.93941,149.00652,70.23
2004-Apr-02 11:13,36.08656,9.93795,149.01012,70.222
2004-Apr-02 12:19,36.03195,9.92601,149.05680,70.178
2004-Apr-02 12:23,36.02913,9.92512,149.06088,70.176
2004-Apr-02 12:24,36.02843,9.9249,149.06190,70.175
2004-Apr-02 12:25,36.02774,9.92467,149.06292,70.175
2004-Apr-02 12:26,36.02705,9.92445,149.06400,70.174
2004-Apr-02 12:28,36.02568,9.92399,149.06616,70.173
2004-Apr-02 12:37,36.01973,9.92189,149.07612,70.168
2004-Apr-02 12:42,36.01657,9.92068,149.08188,70.166
2004-Apr-02 12:43,36.01595,9.92044,149.08308,70.165
2004-Apr-02 12:47,36.01351,9.91945,149.08788,70.163
2004-Apr-02 12:48,36.01291,9.91921,149.08908,70.162
2004-Apr-02 12:52,36.01056,9.9182,149.09406,70.16
2004-Apr-02 12:58,36.00715,9.91667,149.10162,70.158
2004-Apr-02 13:06,36.00286,9.91457,149.11212,70.154
2004-Apr-02 13:08,36.00183,9.91404,149.11482,70.153
2004-Apr-02 13:16,35.9979,9.91188,149.12574,70.15
2004-Apr-02 13:26,35.99339,9.90911,149.13996,70.146
2004-Apr-02 13:35,35.98974,9.90655,149.15316,70.142
2004-Apr-02 13:36,35.98935,9.90626,149.15466,70.142
2004-Apr-02 13:45,35.98613,9.90364,149.16822,70.139
2004-Apr-02 14:04,35.98062,9.89794,149.19792,70.133
2004-Apr-02 14:08,35.97968,9.89672,149.20434,70.132
2004-Apr-02 14:09,35.97946,9.89641,149.20596,70.132
2004-Apr-02 14:10,35.97925,9.89611,149.20758,70.132
2004-Apr-02 14:11,35.97904,9.8958,149.20914,70.132
2004-Apr-02 14:13,35.97863,9.89518,149.21238,70.131
2004-Apr-03 02:20,36.45956,9.87306,148.47822,70.465
2004-Apr-03 02:21,36.45948,9.87339,148.47444,70.465
2004-Apr-03 02:22,36.45939,9.87371,148.47060,70.465
2004-Apr-03 02:23,36.4593,9.87403,148.46682,70.465
2004-Apr-03 02:24,36.4592,9.87436,148.46304,70.465
2004-Apr-03 02:25,36.4591,9.87468,148.45926,70.464
2004-Apr-03 02:27,36.45888,9.87533,148.45164,70.464
2004-Apr-03 02:28,36.45876,9.87566,148.44786,70.464
2004-Apr-03 02:29,36.45864,9.87598,148.44408,70.464
2004-Apr-03 02:30,36.45851,9.8763,148.44030,70.464
2004-Apr-03 02:31,36.45838,9.87663,148.43652,70.464
2004-Apr-03 02:32,36.45824,9.87695,148.43274,70.464
2004-Apr-03 02:33,36.4581,9.87728,148.42896,70.464
2004-Apr-03 02:34,36.45795,9.8776,148.42518,70.464
2004-Apr-03 02:43,36.45639,9.88051,148.39128,70.463
2004-Apr-03 02:45,36.45599,9.88116,148.38378,70.463
2004-Apr-03 02:46,36.45578,9.88148,148.38000,70.463
2004-Apr-03 02:47,36.45557,9.8818,148.37628,70.463
2004-Apr-03 02:48,36.45535,9.88213,148.37256,70.463
2004-Apr-03 02:49,36.45513,9.88245,148.36878,70.462
2004-Apr-03 02:54,36.45393,9.88406,148.35012,70.462
2004-Apr-03 02:55,36.45368,9.88438,148.34640,70.462
2004-Apr-03 02:56,36.45342,9.8847,148.34268,70.461
2004-Apr-03 04:04,36.42458,9.90569,148.10052,70.443
2004-Apr-03 04:07,36.42282,9.90656,148.09044,70.442
2004-Apr-03 04:08,36.42223,9.90685,148.08708,70.441
2004-Apr-03 04:09,36.42163,9.90713,148.08378,70.441
2004-Apr-03 04:10,36.42102,9.90742,148.08042,70.44
2004-Apr-03 04:13,36.41919,9.90828,148.07052,70.439
2004-Apr-03 05:48,36.34376,9.93145,147.79494,70.386
2004-Apr-03 05:51,36.34091,9.93203,147.78768,70.384
2004-Apr-03 05:52,36.33996,9.93222,147.78528,70.383
2004-Apr-03 05:53,36.339,9.93241,147.78288,70.383
2004-Apr-03 05:54,36.33804,9.9326,147.78048,70.382
2004-Apr-03 05:57,36.33515,9.93316,147.77340,70.38
2004-Apr-03 07:32,36.23538,9.94477,147.60252,70.307
2004-Apr-03 07:35,36.23208,9.94494,147.59892,70.305
2004-Apr-03 07:36,36.23097,9.94499,147.59772,70.304
2004-Apr-03 07:37,36.22987,9.94504,147.59652,70.303
2004-Apr-03 07:38,36.22877,9.94509,147.59538,70.302
2004-Apr-03 07:41,36.22546,9.94522,147.59196,70.3
2004-Apr-03 09:16,36.12323,9.94276,147.54018,70.222
2004-Apr-03 09:19,36.12019,9.94247,147.54024,70.22
2004-Apr-03 09:20,36.11918,9.94237,147.54030,70.219
2004-Apr-03 09:21,36.11818,9.94227,147.54036,70.218
2004-Apr-03 09:22,36.11717,9.94217,147.54042,70.218
2004-Apr-03 09:25,36.11417,9.94185,147.54072,70.215
2004-Apr-03 11:00,36.03196,9.92576,147.59766,70.15
2004-Apr-03 11:03,36.02986,9.92508,147.60078,70.148
2004-Apr-03 11:04,36.02917,9.92485,147.60186,70.148
2004-Apr-03 11:05,36.02848,9.92462,147.60294,70.147
2004-Apr-03 11:06,36.02779,9.92439,147.60402,70.147
2004-Apr-03 11:09,36.02577,9.92368,147.60726,70.145
2004-Apr-03 23:20,36.44981,9.8426,147.38124,70.426
2004-Apr-03 23:21,36.45023,9.84289,147.37758,70.426
2004-Apr-03 23:22,36.45065,9.84318,147.37392,70.427
2004-Apr-03 23:23,36.45106,9.84348,147.37026,70.427
2004-Apr-03 23:24,36.45146,9.84377,147.36660,70.427
2004-Apr-03 23:25,36.45186,9.84407,147.36288,70.428
2004-Apr-03 23:26,36.45225,9.84436,147.35922,70.428
2004-Apr-03 23:28,36.45303,9.84496,147.35184,70.429
2004-Apr-03 23:29,36.45341,9.84525,147.34818,70.429
2004-Apr-03 23:30,36.45378,9.84555,147.34446,70.429
2004-Apr-03 23:31,36.45415,9.84585,147.34080,70.43
2004-Apr-03 23:32,36.45451,9.84615,147.33708,70.43
2004-Apr-03 23:33,36.45487,9.84645,147.33336,70.43
2004-Apr-03 23:35,36.45558,9.84705,147.32598,70.431
2004-Apr-03 23:44,36.45849,9.84979,147.29244,70.433
2004-Apr-03 23:45,36.45879,9.8501,147.28866,70.433
2004-Apr-03 23:46,36.45908,9.8504,147.28494,70.434
2004-Apr-03 23:47,36.45937,9.85071,147.28116,70.434
2004-Apr-03 23:48,36.45965,9.85102,147.27744,70.434
2004-Apr-03 23:49,36.45993,9.85133,147.27366,70.434
2004-Apr-03 23:50,36.4602,9.85164,147.26994,70.435
2004-Apr-03 23:54,36.46124,9.85288,147.25488,70.436
2004-Apr-03 23:55,36.46149,9.85319,147.25110,70.436
2004-Apr-03 23:56,36.46173,9.85351,147.24732,70.436
2004-Apr-04 01:05,36.46584,9.8758,146.98482,70.442
2004-Apr-04 01:08,36.46545,9.87678,146.97348,70.441
2004-Apr-04 01:09,36.46531,9.87711,146.96970,70.441
2004-Apr-04 01:10,36.46517,9.87744,146.96592,70.441
2004-Apr-04 01:11,36.46502,9.87777,146.96214,70.441
2004-Apr-04 01:12,36.46487,9.87809,146.95836,70.441
2004-Apr-04 01:14,36.46454,9.87875,146.95080,70.441
2004-Apr-04 03:50,36.38139,9.92463,146.42346,70.385
2004-Apr-04 03:53,36.37882,9.92534,146.41512,70.383
2004-Apr-04 03:54,36.37796,9.92557,146.41236,70.383
2004-Apr-04 03:55,36.37709,9.9258,146.40960,70.382
2004-Apr-04 03:56,36.37622,9.92603,146.40684,70.382
2004-Apr-04 03:57,36.37535,9.92626,146.40414,70.381
2004-Apr-04 03:59,36.3736,9.92671,146.39868,70.38
2004-Apr-04 04:35,36.34006,9.93414,146.30778,70.356
2004-Apr-04 04:38,36.33712,9.93469,146.30082,70.354
2004-Apr-04 04:39,36.33613,9.93487,146.29848,70.353
2004-Apr-04 04:40,36.33514,9.93505,146.29620,70.352
2004-Apr-04 04:41,36.33415,9.93522,146.29392,70.352
2004-Apr-04 04:42,36.33315,9.9354,146.29170,70.351
2004-Apr-04 04:44,36.33116,9.93575,146.28720,70.349
2004-Apr-04 06:20,36.22803,9.94622,146.12634,70.274
2004-Apr-04 06:23,36.22468,9.94634,146.12310,70.271
2004-Apr-04 06:24,36.22357,9.94637,146.12202,70.27
2004-Apr-04 06:25,36.22246,9.94641,146.12100,70.27
2004-Apr-04 06:26,36.22134,9.94644,146.11998,70.269
2004-Apr-04 06:27,36.22023,9.94647,146.11896,70.268
2004-Apr-04 06:29,36.218,9.94653,146.11698,70.266
2004-Apr-04 08:05,36.11484,9.94238,146.07756,70.188
2004-Apr-04 08:08,36.11185,9.94203,146.07810,70.186
2004-Apr-04 08:09,36.11086,9.94191,146.07828,70.185
2004-Apr-04 08:10,36.10987,9.9418,146.07846,70.184
2004-Apr-04 08:11,36.10888,9.94167,146.07864,70.183
2004-Apr-04 08:12,36.10789,9.94155,146.07888,70.183
2004-Apr-04 08:14,36.10593,9.94131,146.07936,70.181
2004-Apr-04 20:19,36.39269,9.81779,146.24640,70.354
2004-Apr-04 20:23,36.3961,9.81859,146.23440,70.356
2004-Apr-04 20:24,36.39694,9.81879,146.23140,70.357
2004-Apr-04 20:25,36.39778,9.819,146.22840,70.358
2004-Apr-04 20:26,36.39861,9.8192,146.22534,70.358
2004-Apr-04 20:28,36.40027,9.81962,146.21928,70.359
2004-Apr-04 20:37,36.40754,9.82154,146.19144,70.365
2004-Apr-04 20:42,36.41144,9.82265,146.17572,70.368
2004-Apr-04 20:43,36.41221,9.82288,146.17254,70.369
2004-Apr-04 20:47,36.41524,9.82379,146.15970,70.371
2004-Apr-04 20:48,36.41599,9.82402,146.15652,70.371
2004-Apr-04 20:49,36.41673,9.82425,146.15328,70.372
2004-Apr-04 20:56,36.42182,9.82591,146.13048,70.376
2004-Apr-04 21:00,36.42463,9.82688,146.11728,70.378
2004-Apr-04 21:02,36.42601,9.82737,146.11062,70.379
2004-Apr-04 21:07,36.42938,9.82862,146.09388,70.382
2004-Apr-04 21:14,36.43392,9.83041,146.07018,70.385
